lead_id,contact_id,campaign_id,lead_owner,email_clean,phone_clean,phone_valid,phone_issue,phone_source,phone_extension,company_clean,source_final,lead_status_clean,campaign_name,campaign_channel,campaign_source,lead_created_at,lead_converted_at,campaign_start_date,campaign_end_date,first_activity_date,last_activity_date,total_activities,unique_campaigns_count,activity_types_count,email_valid,has_contact,has_campaign,has_source,has_company,has_activity,lead_created_valid,lead_created_future,duplicate_email,duplicate_phone,duplicate_company_name,is_duplicate,missing_critical_fields_count,quality_score,quality_level,campaign_ready,campaign_ready_label,cleaning_priority
66,,58,Non renseigne,joseph.lee66@corestack.com,,False,Téléphone manquant,lead,,CoreStack,product led,new,FY2023 Demand Gen - Referral,referral,referral,2021-03-03 00:00:00,,2023-05-16 00:00:00,2023-06-14 00:00:00,2020-05-03 10:48:00,2023-05-26 04:18:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
67,,191,Non renseigne,daniel.martinez67@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,outbound sdr,sql,Referral - Nurture - Q2 2024,referral,referral,2024-05-23 00:00:00,,2024-06-05 00:00:00,2024-09-20 00:00:00,2021-10-29 16:57:00,2024-07-05 10:00:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
68,,110,Non renseigne,patricia.miller68@cloudscalesystems.com,,False,Téléphone manquant,lead,,CloudScale Systems,product led,mql,ABM Campaign - Content Syndication,content syndication,content syndication,2022-10-29 00:00:00,,2022-02-22 00:00:00,2022-03-27 00:00:00,2022-03-26 17:45:00,2022-03-26 17:45:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
69,,67,Non renseigne,robert.anderson@piedpiper.com,+15037351782,True,OK,contact,,BrightWave Tech,product led,converted,Brand Awareness Campaign - Event,event,event,2024-10-03 00:00:00,2024-10-02 00:00:00,2024-03-10 00:00:00,2024-06-11 00:00:00,2020-05-20 08:14:00,2024-05-04 07:03:00,6.0,6.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
70,,38,Non renseigne,christopher.anderson70@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,partner referral,new,FY2024 Demand Gen - Partner,partner,partner,2020-01-30 00:00:00,,2024-06-05 00:00:00,2024-06-28 00:00:00,2021-10-17 16:00:00,2024-06-12 04:56:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
71,,28,Non renseigne,david.perez@globex.com,,False,Format possible mais numéro non validé,contact,,TrueNorth Data,product led,converted,FY2024 Nurture - Paid Search,paid search,paid search,2024-01-22 00:00:00,2024-01-31 00:00:00,2024-12-29 00:00:00,2025-02-05 00:00:00,2021-11-26 02:10:00,2024-12-22 00:00:00,5.0,3.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
72,,100,Non renseigne,lisa.smith72@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,inbound webinar,working,Webinar - Brand Awareness - Q4 2024,webinar,webinar,2021-04-01 00:00:00,,2024-10-25 00:00:00,2024-11-11 00:00:00,2021-12-27 09:57:00,2024-10-30 15:17:00,6.0,6.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
73,,183,Non renseigne,michelle.thomas@acme.com,+13538749406,True,OK,contact,,PulsePoint Digital,inbound webinar,converted,FY2024 Brand Awareness - Email,email,email,2024-04-28 00:00:00,2024-05-29 00:00:00,2024-03-26 00:00:00,2024-05-27 00:00:00,2021-10-16 06:30:00,2024-04-28 11:05:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
74,,136,Non renseigne,charles.martinez74@metasync.com,,False,Téléphone manquant,lead,,MetaSync,inbound webinar,new,Paid Search - Thought Leadership - Q3 2024,paid search,paid search,2024-12-20 00:00:00,,2024-07-06 00:00:00,2024-08-05 00:00:00,2021-12-28 08:38:00,2024-07-24 05:19:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
75,,4,Non renseigne,karen.lopez75@databridgecorp.com,,False,Téléphone manquant,lead,,DataBridge Corp,event,disqualified,Webinar - Demand Gen - Q2 2024,webinar,webinar,2021-01-28 00:00:00,,2024-06-28 00:00:00,2024-10-12 00:00:00,2020-12-14 08:40:00,2024-07-31 14:00:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
76,,158,Non renseigne,christopher.miller76@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,inbound webinar,new,Event Promotion Campaign - Referral,referral,referral,2023-11-01 00:00:00,,2024-05-20 00:00:00,2024-08-09 00:00:00,2020-08-14 05:24:00,2024-07-12 17:20:00,3.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
77,,56,Non renseigne,susan.thomas77@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,product led,converted,FY2023 Demand Gen - Paid Search,paid search,paid search,2024-07-09 00:00:00,2024-08-25 00:00:00,2023-06-09 00:00:00,2023-09-11 00:00:00,2020-07-26 10:27:00,2023-06-25 16:55:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
78,,21,Non renseigne,david.thompson78@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,event,working,Paid Social - Event Promotion - Q3 2024,paid social,paid social,2021-02-22 00:00:00,,2024-08-23 00:00:00,2024-09-22 00:00:00,2021-12-24 08:05:00,2024-08-31 14:21:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
79,,128,Non renseigne,joseph.martin79@corestack.com,,False,Téléphone manquant,lead,,CoreStack,product led,mql,Partner - Brand Awareness - Q2 2024,partner,partner,2021-10-05 00:00:00,,2024-05-08 00:00:00,2024-08-22 00:00:00,2021-04-13 11:25:00,2024-08-01 08:24:00,7.0,7.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
80,,124,Non renseigne,linda.smith80@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,inbound web,disqualified,Event - Event Promotion - Q3 2024,event,event,2024-10-25 00:00:00,,2024-09-12 00:00:00,2024-12-14 00:00:00,2020-06-04 14:55:00,2024-09-20 14:47:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
81,,122,Non renseigne,patricia.hernandez81@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,partner referral,working,Event Promotion Campaign - Webinar,webinar,webinar,2022-05-08 00:00:00,,2021-10-02 00:00:00,2022-01-04 00:00:00,2020-10-15 10:16:00,2021-12-10 23:20:00,3.0,3.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
82,,9,Non renseigne,richard.johnson82@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,event,mql,Paid Search - Brand Awareness - Q3 2022,paid search,paid search,2021-05-30 00:00:00,,2022-09-30 00:00:00,2022-10-10 00:00:00,2021-12-04 16:45:00,2022-10-07 04:35:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
83,,32,Non renseigne,barbara.martinez83@metasync.com,,False,Téléphone manquant,lead,,MetaSync,inbound content,mql,Demand Gen Campaign - Referral,referral,referral,2022-05-13 00:00:00,,2024-07-20 00:00:00,2024-08-05 00:00:00,2022-10-19 19:47:00,2024-07-23 15:55:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
84,,199,Non renseigne,elizabeth.hernandez84@pulsepointdigital.com,,False,Téléphone manquant,lead,,PulsePoint Digital,outbound sdr,disqualified,Paid Search - Event Promotion - Q3 2024,paid search,paid search,2021-04-28 00:00:00,,2024-07-27 00:00:00,2024-10-28 00:00:00,2022-04-10 19:37:00,2024-10-04 06:15:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
85,,113,Non renseigne,linda.anderson85@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,social media,nurture,Event Promotion Campaign - Webinar,webinar,webinar,2023-02-16 00:00:00,,2024-08-09 00:00:00,2024-11-11 00:00:00,2021-07-19 14:31:00,2024-10-08 14:31:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
86,,173,Non renseigne,john.jackson86@databridgecorp.com,,False,Téléphone manquant,lead,,DataBridge Corp,event,new,Event Promotion Campaign - Event,event,event,2020-10-15 00:00:00,,2024-10-15 00:00:00,2024-11-05 00:00:00,2020-06-08 11:23:00,2030-03-15 14:30:00,6.0,3.0,5.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
87,,42,Non renseigne,robert.ramirez@waystar.io,+12149386519,True,OK,contact,,NexGen Solutions,event,converted,Event Promotion Campaign - Webinar,webinar,webinar,2024-06-29 00:00:00,2024-09-01 00:00:00,2023-10-06 00:00:00,2023-12-28 00:00:00,2020-09-08 19:53:00,2023-10-14 16:51:00,5.0,4.0,5.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
88,,13,Non renseigne,patricia.williams88@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,social media,disqualified,Demand Gen Campaign - Organic Search,organic search,organic search,2023-12-15 00:00:00,,2024-05-07 00:00:00,2024-08-09 00:00:00,2020-02-24 02:52:00,2024-07-27 21:23:00,4.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
89,,190,Non renseigne,patricia.moore89@corestack.com,,False,Téléphone manquant,lead,,CoreStack,inbound web,new,Event - Event Promotion - Q4 2024,event,event,2022-01-10 00:00:00,,2024-10-16 00:00:00,2024-10-29 00:00:00,2022-08-31 17:12:00,2024-10-18 15:31:00,5.0,5.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
90,,35,Non renseigne,james.anderson90@databridgecorp.com,,False,Téléphone manquant,lead,,DataBridge Corp,product led,new,Content Syndication - Event Promotion - Q2 2024,content syndication,content syndication,2021-03-28 00:00:00,,2024-06-07 00:00:00,2024-07-13 00:00:00,2022-10-27 04:40:00,2024-06-26 11:16:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
91,,18,Non renseigne,joseph.williams@piedpiper.com,+16583955987,True,OK,contact,,VertexAI,inbound webinar,converted,Content Syndication - Thought Leadership - Q2 2024,content syndication,content syndication,2024-07-21 00:00:00,2024-07-29 00:00:00,2024-06-25 00:00:00,2024-07-22 00:00:00,2020-06-10 23:35:00,2024-07-17 04:36:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
92,,177,Non renseigne,michael.taylor92@innovateco.com,,False,Téléphone manquant,lead,,InnovateCo,outbound cold,new,Brand Awareness Campaign - Paid Social,paid social,paid social,2021-09-09 00:00:00,,2023-11-02 00:00:00,2024-01-25 00:00:00,2021-03-18 09:03:00,2023-11-23 16:08:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
93,,45,Non renseigne,daniel.miller93@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,inbound web,working,Product Launch Campaign - Referral,referral,referral,2024-01-25 00:00:00,,2021-06-08 00:00:00,2021-07-13 00:00:00,2021-07-02 00:52:00,2021-07-02 00:52:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
94,,112,Non renseigne,sarah.jones94@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,social media,working,Event - Event Promotion - Q4 2023,event,event,2022-01-10 00:00:00,,2023-11-19 00:00:00,2024-02-14 00:00:00,2020-11-17 15:48:00,2023-11-29 00:11:00,4.0,3.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
95,,184,Non renseigne,christopher.martinez95@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,inbound content,disqualified,Nurture Campaign - Event,event,event,2024-05-03 00:00:00,,2021-07-16 00:00:00,2021-09-15 00:00:00,2021-01-02 16:44:00,2021-09-11 10:43:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
96,,6,Non renseigne,,,False,Téléphone manquant,lead,,FutureForge,paid search,mql,Email - Brand Awareness - Q4 2023,email,email,2022-04-18 00:00:00,,2023-12-31 00:00:00,2024-04-28 00:00:00,2024-03-31 23:57:00,2024-03-31 23:57:00,1.0,1.0,1.0,False,False,True,True,True,True,True,False,False,False,True,False,2,50,À corriger,False,Non,Priorité moyenne
97,,163,Non renseigne,daniel.martin97@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,outbound cold,working,FY2021 Thought Leadership - Partner,partner,partner,2022-09-24 00:00:00,,2021-12-20 00:00:00,2022-04-04 00:00:00,2020-09-20 20:32:00,2022-03-01 05:59:00,4.0,4.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
98,,153,Non renseigne,sarah.rodriguez98@nexgensolutions.com,,False,Téléphone manquant,lead,,NexGen Solutions,event,working,Organic Search - Demand Gen - Q2 2023,organic search,organic search,2021-04-09 00:00:00,,2023-05-23 00:00:00,2023-07-29 00:00:00,2020-06-01 21:42:00,2023-05-29 06:46:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
99,,51,Non renseigne,michael.williams99@techflowinc.com,,False,Téléphone manquant,lead,,TechFlow Inc,social media,new,Email - ABM - Q3 2021,email,email,2020-03-14 00:00:00,,2021-08-06 00:00:00,2021-10-26 00:00:00,2021-10-23 21:34:00,2021-10-23 21:34:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
100,,100,Non renseigne,thomas.lee100@techflowinc.com,,False,Téléphone manquant,lead,,TechFlow Inc,product led,disqualified,Webinar - Brand Awareness - Q4 2024,webinar,webinar,2020-08-09 00:00:00,,2024-10-25 00:00:00,2024-11-11 00:00:00,2022-12-19 07:25:00,2024-11-04 09:51:00,2.0,1.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
101,,186,Non renseigne,susan.anderson101@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,inbound web,mql,Webinar - Demand Gen - Q4 2024,webinar,webinar,2023-02-03 00:00:00,,2024-11-09 00:00:00,2025-02-24 00:00:00,2021-05-08 12:44:00,2024-12-03 00:00:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
102,,78,Non renseigne,jessica.hernandez102@innovateco.com,,False,Téléphone manquant,lead,,InnovateCo,paid social,sql,Event Promotion Campaign - Paid Social,paid social,paid social,2024-02-14 00:00:00,,2023-04-11 00:00:00,2023-04-19 00:00:00,2022-04-13 14:39:00,2023-04-14 06:34:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
103,,183,Non renseigne,sarah.anderson103@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,partner referral,new,FY2024 Brand Awareness - Email,email,email,2024-11-11 00:00:00,,2024-03-26 00:00:00,2024-05-27 00:00:00,2021-09-04 04:10:00,2024-04-26 10:36:00,3.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
104,,23,Non renseigne,elizabeth.moore104@rapidcloud.com,,False,Téléphone manquant,lead,,RapidCloud,partner referral,nurture,Brand Awareness Campaign - Partner,partner,partner,2020-03-21 00:00:00,,2021-05-05 00:00:00,2021-08-04 00:00:00,2021-05-10 22:44:00,2021-05-10 22:44:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
105,,54,Non renseigne,emily.moore@globex.com,+14189451435,True,OK,contact,,StreamLine Analytics,paid search,converted,Paid Search - Nurture - Q4 2022,,,2023-11-21 00:00:00,2023-11-29 00:00:00,2022-11-30 00:00:00,2023-01-16 00:00:00,2022-02-24 14:21:00,2030-03-15 14:30:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
106,,24,Non renseigne,patricia.martinez106@pulsepointdigital.com,,False,Téléphone manquant,lead,,PulsePoint Digital,product led,new,FY2024 Brand Awareness - Content Syndication,content syndication,content syndication,2021-10-22 00:00:00,,2024-11-30 00:00:00,2025-03-20 00:00:00,2021-12-27 00:16:00,2024-12-23 04:31:00,5.0,5.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
107,,48,Non renseigne,david.williams107@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,outbound sdr,mql,Event - Event Promotion - Q2 2024,event,event,2021-09-15 00:00:00,,2024-04-14 00:00:00,2024-05-18 00:00:00,2020-01-10 09:40:00,2024-05-08 17:22:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
108,,173,Non renseigne,john.brown@initech.com,+13519961673,True,OK,contact,,PrimePath Digital,event,converted,Event Promotion Campaign - Event,event,event,2023-02-12 00:00:00,2023-03-28 00:00:00,2024-10-15 00:00:00,2024-11-05 00:00:00,2020-04-01 22:40:00,2024-10-23 04:18:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
109,,59,Non renseigne,karen.garcia109@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,paid search,sql,Direct Mail - Demand Gen - Q1 2020,direct mail,direct mail,2024-12-24 00:00:00,,2020-03-28 00:00:00,2020-04-11 00:00:00,2020-07-13 02:30:00,2030-03-15 14:30:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
110,,56,Non renseigne,john.jackson110@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,inbound content,working,FY2023 Demand Gen - Paid Search,paid search,paid search,2024-07-26 00:00:00,,2023-06-09 00:00:00,2023-09-11 00:00:00,2020-04-01 06:18:00,2023-08-14 05:11:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
111,,118,Non renseigne,sandra.taylor@waystar.io,+17706508162,True,OK,contact,,TrueNorth Data,partner referral,converted,FY2024 Brand Awareness - Referral,referral,referral,2023-10-09 00:00:00,2023-11-16 00:00:00,2024-11-26 00:00:00,2025-03-14 00:00:00,2020-09-02 07:56:00,2024-12-27 00:00:00,6.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
112,,122,Non renseigne,nancy.davis112@primepathdigital.com,,False,Téléphone manquant,lead,,PrimePath Digital,inbound content,disqualified,Event Promotion Campaign - Webinar,webinar,webinar,2022-09-01 00:00:00,,2021-10-02 00:00:00,2022-01-04 00:00:00,2021-12-02 03:55:00,2030-03-15 14:30:00,6.0,6.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
113,,173,Non renseigne,william.martin113@scaleupsystems.com,,False,Téléphone manquant,lead,,ScaleUp Systems,outbound sdr,sql,Event Promotion Campaign - Event,event,event,2024-05-02 00:00:00,,2024-10-15 00:00:00,2024-11-05 00:00:00,2021-04-01 17:18:00,2024-10-15 06:25:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
